356,22.12.1999,22,12,1999,52,Dezember,1
357,23.12.1999,23,12,1999,52,Dezember,1
358,24.12.1999,24,12,1999,52,Dezember,1
359,25.12.1999,25,12,1999,52,Dezember,1
360,26.12.1999,26,12,1999,53,Dezember,1
361,27.12.1999,27,12,1999,53,Dezember,1
362,28.12.1999,28,12,1999,53,Dezember,1
363,29.12.1999,29,12,1999,53,Dezember,1
364,30.12.1999,30,12,1999,53,Dezember,1
365,31.12.1999,31,12,1999,53,Dezember,1
366,01.01.2000,1,1,2000,1,Januar,1
367,02.01.2000,2,1,2000,2,Januar,1
368,03.01.2000,3,1,2000,2,Januar,1
369,04.01.2000,4,1,2000,2,Januar,1
370,05.01.2000,5,1,2000,2,Januar,1
371,06.01.2000,6,1,2000,2,Januar,1
372,07.01.2000,7,1,2000,2,Januar,1
373,08.01.2000,8,1,2000,2,Januar,1
374,09.01.2000,9,1,2000,3,Januar,1
375,10.01.2000,10,1,2000,3,Januar,1
376,11.01.2000,11,1,2000,3,Januar,1
377,12.01.2000,12,1,2000,3,Januar,1
378,13.01.2000,13,1,2000,3,Januar,1
379,14.01.2000,14,1,2000,3,Januar,1
380,15.01.2000,15,1,2000,3,Januar,1
381,16.01.2000,16,1,2000,4,Januar,1
382,17.01.2000,17,1,2000,4,Januar,1
383,18.01.2000,18,1,2000,4,Januar,1
384,19.01.2000,19,1,2000,4,Januar,1
385,20.01.2000,20,1,2000,4,Januar,1
386,21.01.2000,21,1,2000,4,Januar,1
387,22.01.2000,22,1,2000,4,Januar,1
388,23.01.2000,23,1,2000,5,Januar,1
389,24.01.2000,24,1,2000,5,Januar,1
390,25.01.2000,25,1,2000,5,Januar,1
391,26.01.2000,26,1,2000,5,Januar,1
392,27.01.2000,27,1,2000,5,Januar,1
393,28.01.2000,28,1,2000,5,Januar,1
394,29.01.2000,29,1,2000,5,Januar,1
395,30.01.2000,30,1,2000,6,Januar,1
396,31.01.2000,31,1,2000,6,Januar,1
397,01.02.2000,1,2,2000,6,Februar,1
398,02.02.2000,2,2,2000,6,Februar,1
399,03.02.2000,3,2,2000,6,Februar,1
400,04.02.2000,4,2,2000,6,Februar,1
401,05.02.2000,5,2,2000,6,Februar,1
402,06.02.2000,6,2,2000,7,Februar,1
